vin	V(vout)
Step Information: Run=1  (Run: 1/500)
2.549999999999999e+000	8.678692e-001
2.599999999999999e+000	8.848862e-001
2.649999999999999e+000	9.019033e-001
2.699999999999998e+000	9.189203e-001
2.749999999999998e+000	9.359373e-001
2.799999999999998e+000	9.529544e-001
2.849999999999998e+000	9.699714e-001
2.899999999999998e+000	9.869885e-001
2.949999999999998e+000	1.004006e+000
2.999999999999997e+000	1.021023e+000
3.049999999999997e+000	1.038040e+000
3.099999999999997e+000	1.055057e+000
3.149999999999997e+000	1.072074e+000
3.199999999999997e+000	1.089091e+000
3.249999999999996e+000	1.106108e+000
3.299999999999996e+000	1.123125e+000
3.349999999999996e+000	1.140142e+000
3.399999999999996e+000	1.157159e+000
3.449999999999996e+000	1.174176e+000
3.499999999999996e+000	1.191193e+000
3.549999999999995e+000	1.208210e+000
3.599999999999995e+000	1.225227e+000
3.649999999999995e+000	1.242244e+000
3.699999999999995e+000	1.259261e+000
3.749999999999995e+000	1.276278e+000
3.799999999999995e+000	1.293295e+000
3.849999999999994e+000	1.310312e+000
3.899999999999994e+000	1.327329e+000
3.949999999999994e+000	1.344346e+000
3.999999999999994e+000	1.361363e+000
4.049999999999994e+000	1.378380e+000
4.099999999999993e+000	1.395398e+000
4.149999999999993e+000	1.412415e+000
4.199999999999993e+000	1.429432e+000
4.249999999999993e+000	1.446449e+000
4.299999999999993e+000	1.463466e+000
4.349999999999993e+000	1.480483e+000
4.399999999999992e+000	1.497500e+000
4.449999999999992e+000	1.514517e+000
4.499999999999992e+000	1.531534e+000
4.549999999999992e+000	1.548551e+000
4.599999999999992e+000	1.565568e+000
4.649999999999992e+000	1.582585e+000
4.699999999999991e+000	1.599602e+000
4.749999999999991e+000	1.616619e+000
4.799999999999991e+000	1.633636e+000
4.849999999999991e+000	1.650653e+000
4.899999999999991e+000	1.667670e+000
4.949999999999990e+000	1.684687e+000
5.000000000000000e+000	1.701704e+000
Step Information: Run=135  (Run: 135/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.736480e-002
1.000000000000000e-001	3.472960e-002
1.500000000000000e-001	5.209440e-002
2.000000000000000e-001	6.945919e-002
2.500000000000000e-001	8.682399e-002
3.000000000000000e-001	1.041888e-001
3.500000000000000e-001	1.215536e-001
4.000000000000000e-001	1.389184e-001
4.500000000000000e-001	1.562832e-001
4.999999999999999e-001	1.736480e-001
5.499999999999999e-001	1.910128e-001
6.000000000000000e-001	2.083776e-001
6.500000000000000e-001	2.257424e-001
7.000000000000001e-001	2.431072e-001
7.500000000000001e-001	2.604720e-001
8.000000000000002e-001	2.778368e-001
8.500000000000002e-001	2.952016e-001
9.000000000000002e-001	3.125664e-001
9.500000000000003e-001	3.299312e-001
1.000000000000000e+000	3.472960e-001
1.050000000000000e+000	3.646608e-001
1.100000000000000e+000	3.820256e-001
1.150000000000000e+000	3.993904e-001
1.200000000000000e+000	4.167552e-001
1.250000000000000e+000	4.341200e-001
1.300000000000001e+000	4.514848e-001
1.350000000000001e+000	4.688496e-001
1.400000000000001e+000	4.862144e-001
1.450000000000001e+000	5.035791e-001
1.500000000000001e+000	5.209439e-001
1.550000000000001e+000	5.383087e-001
1.600000000000001e+000	5.556735e-001
1.650000000000001e+000	5.730383e-001
1.700000000000001e+000	5.904031e-001
1.750000000000001e+000	6.077679e-001
1.800000000000001e+000	6.251327e-001
1.850000000000001e+000	6.424975e-001
1.900000000000001e+000	6.598623e-001
1.950000000000001e+000	6.772271e-001
2.000000000000001e+000	6.945919e-001
2.050000000000001e+000	7.119567e-001
2.100000000000001e+000	7.293215e-001
2.150000000000000e+000	7.466863e-001
2.200000000000000e+000	7.640511e-001
2.250000000000000e+000	7.814159e-001
2.300000000000000e+000	7.987807e-001
2.350000000000000e+000	8.161455e-001
2.400000000000000e+000	8.335103e-001
2.449999999999999e+000	8.508751e-001
2.499999999999999e+000	8.682399e-001
2.549999999999999e+000	8.856047e-001
2.599999999999999e+000	9.029695e-001
2.649999999999999e+000	9.203343e-001
2.699999999999998e+000	9.376991e-001
2.749999999999998e+000	9.550639e-001
2.799999999999998e+000	9.724287e-001
2.849999999999998e+000	9.897935e-001
2.899999999999998e+000	1.007158e+000
2.949999999999998e+000	1.024523e+000
2.999999999999997e+000	1.041888e+000
3.049999999999997e+000	1.059253e+000
3.099999999999997e+000	1.076617e+000
3.149999999999997e+000	1.093982e+000
3.199999999999997e+000	1.111347e+000
3.249999999999996e+000	1.128712e+000
3.299999999999996e+000	1.146077e+000
3.349999999999996e+000	1.163442e+000
3.399999999999996e+000	1.180806e+000
3.449999999999996e+000	1.198171e+000
3.499999999999996e+000	1.215536e+000
3.549999999999995e+000	1.232901e+000
3.599999999999995e+000	1.250265e+000
3.649999999999995e+000	1.267630e+000
3.699999999999995e+000	1.284995e+000
3.749999999999995e+000	1.302360e+000
3.799999999999995e+000	1.319725e+000
3.849999999999994e+000	1.337089e+000
3.899999999999994e+000	1.354454e+000
3.949999999999994e+000	1.371819e+000
3.999999999999994e+000	1.389184e+000
4.049999999999994e+000	1.406549e+000
4.099999999999993e+000	1.423913e+000
4.149999999999993e+000	1.441278e+000
4.199999999999993e+000	1.458643e+000
4.249999999999993e+000	1.476008e+000
4.299999999999993e+000	1.493373e+000
4.349999999999993e+000	1.510737e+000
4.399999999999992e+000	1.528102e+000
4.449999999999992e+000	1.545467e+000
4.499999999999992e+000	1.562832e+000
4.549999999999992e+000	1.580197e+000
4.599999999999992e+000	1.597561e+000
4.649999999999992e+000	1.614926e+000
4.699999999999991e+000	1.632291e+000
4.749999999999991e+000	1.649656e+000
4.799999999999991e+000	1.667021e+000
4.849999999999991e+000	1.684385e+000
4.899999999999991e+000	1.701750e+000
4.949999999999990e+000	1.719115e+000
5.000000000000000e+000	1.736480e+000
Step Information: Run=136  (Run: 136/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.643088e-002
1.000000000000000e-001	3.286177e-002
1.500000000000000e-001	4.929265e-002
2.000000000000000e-001	6.572354e-002
2.500000000000000e-001	8.215442e-002
3.000000000000000e-001	9.858531e-002
3.500000000000000e-001	1.150162e-001
4.000000000000000e-001	1.314471e-001
4.500000000000000e-001	1.478780e-001
4.999999999999999e-001	1.643088e-001
5.499999999999999e-001	1.807397e-001
6.000000000000000e-001	1.971706e-001
6.500000000000000e-001	2.136015e-001
7.000000000000001e-001	2.300324e-001
7.500000000000001e-001	2.464633e-001
8.000000000000002e-001	2.628942e-001
8.500000000000002e-001	2.793250e-001
9.000000000000002e-001	2.957559e-001
9.500000000000003e-001	3.121868e-001
1.000000000000000e+000	3.286177e-001
1.050000000000000e+000	3.450486e-001
1.100000000000000e+000	3.614795e-001
1.150000000000000e+000	3.779103e-001
1.200000000000000e+000	3.943412e-001
1.250000000000000e+000	4.107721e-001
1.300000000000001e+000	4.272030e-001
1.350000000000001e+000	4.436339e-001
1.400000000000001e+000	4.600647e-001
1.450000000000001e+000	4.764956e-001
1.500000000000001e+000	4.929265e-001
1.550000000000001e+000	5.093574e-001
1.600000000000001e+000	5.257883e-001
1.650000000000001e+000	5.422192e-001
1.700000000000001e+000	5.586501e-001
1.750000000000001e+000	5.750809e-001
1.800000000000001e+000	5.915118e-001
1.850000000000001e+000	6.079427e-001
1.900000000000001e+000	6.243736e-001
1.950000000000001e+000	6.408045e-001
2.000000000000001e+000	6.572354e-001
2.050000000000001e+000	6.736662e-001
2.100000000000001e+000	6.900972e-001
2.150000000000000e+000	7.065280e-001
2.200000000000000e+000	7.229589e-001
2.250000000000000e+000	7.393898e-001
2.300000000000000e+000	7.558207e-001
2.350000000000000e+000	7.722515e-001
2.400000000000000e+000	7.886825e-001
2.449999999999999e+000	8.051133e-001
2.499999999999999e+000	8.215442e-001
2.549999999999999e+000	8.379751e-001
2.599999999999999e+000	8.544059e-001
2.649999999999999e+000	8.708369e-001
2.699999999999998e+000	8.872677e-001
2.749999999999998e+000	9.036986e-001
2.799999999999998e+000	9.201295e-001
2.849999999999998e+000	9.365604e-001
2.899999999999998e+000	9.529912e-001
2.949999999999998e+000	9.694222e-001
2.999999999999997e+000	9.858530e-001
3.049999999999997e+000	1.002284e+000
3.099999999999997e+000	1.018715e+000
3.149999999999997e+000	1.035146e+000
3.199999999999997e+000	1.051577e+000
3.249999999999996e+000	1.068007e+000
3.299999999999996e+000	1.084438e+000
3.349999999999996e+000	1.100869e+000
3.399999999999996e+000	1.117300e+000
3.449999999999996e+000	1.133731e+000
3.499999999999996e+000	1.150162e+000
3.549999999999995e+000	1.166593e+000
3.599999999999995e+000	1.183024e+000
3.649999999999995e+000	1.199455e+000
3.699999999999995e+000	1.215885e+000
3.749999999999995e+000	1.232316e+000
3.799999999999995e+000	1.248747e+000
3.849999999999994e+000	1.265178e+000
3.899999999999994e+000	1.281609e+000
3.949999999999994e+000	1.298040e+000
3.999999999999994e+000	1.314471e+000
4.049999999999994e+000	1.330902e+000
4.099999999999993e+000	1.347332e+000
4.149999999999993e+000	1.363763e+000
4.199999999999993e+000	1.380194e+000
4.249999999999993e+000	1.396625e+000
4.299999999999993e+000	1.413056e+000
4.349999999999993e+000	1.429487e+000
4.399999999999992e+000	1.445918e+000
4.449999999999992e+000	1.462349e+000
4.499999999999992e+000	1.478780e+000
4.549999999999992e+000	1.495210e+000
4.599999999999992e+000	1.511641e+000
4.649999999999992e+000	1.528072e+000
4.699999999999991e+000	1.544503e+000
4.749999999999991e+000	1.560934e+000
4.799999999999991e+000	1.577365e+000
4.849999999999991e+000	1.593796e+000
4.899999999999991e+000	1.610227e+000
4.949999999999990e+000	1.626657e+000
5.000000000000000e+000	1.643088e+000
Step Information: Run=137  (Run: 137/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.692176e-002
1.000000000000000e-001	3.384352e-002
1.500000000000000e-001	5.076529e-002
2.000000000000000e-001	6.768705e-002
2.500000000000000e-001	8.460882e-002
3.000000000000000e-001	1.015306e-001
3.500000000000000e-001	1.184523e-001
4.000000000000000e-001	1.353741e-001
4.500000000000000e-001	1.522959e-001
4.999999999999999e-001	1.692176e-001
5.499999999999999e-001	1.861394e-001
6.000000000000000e-001	2.030611e-001
6.500000000000000e-001	2.199829e-001
7.000000000000001e-001	2.369047e-001
7.500000000000001e-001	2.538264e-001
8.000000000000002e-001	2.707482e-001
8.500000000000002e-001	2.876700e-001
9.000000000000002e-001	3.045917e-001
9.500000000000003e-001	3.215135e-001
1.000000000000000e+000	3.384353e-001
1.050000000000000e+000	3.553570e-001
1.100000000000000e+000	3.722788e-001
1.150000000000000e+000	3.892005e-001
1.200000000000000e+000	4.061223e-001
1.250000000000000e+000	4.230441e-001
1.300000000000001e+000	4.399658e-001
1.350000000000001e+000	4.568876e-001
1.400000000000001e+000	4.738094e-001
1.450000000000001e+000	4.907311e-001
1.500000000000001e+000	5.076529e-001
1.550000000000001e+000	5.245746e-001
1.600000000000001e+000	5.414964e-001
1.650000000000001e+000	5.584182e-001
1.700000000000001e+000	5.753399e-001
1.750000000000001e+000	5.922617e-001
1.800000000000001e+000	6.091835e-001
1.850000000000001e+000	6.261052e-001
1.900000000000001e+000	6.430270e-001
1.950000000000001e+000	6.599488e-001
2.000000000000001e+000	6.768705e-001
2.050000000000001e+000	6.937923e-001
2.100000000000001e+000	7.107140e-001
2.150000000000000e+000	7.276358e-001
2.200000000000000e+000	7.445576e-001
2.250000000000000e+000	7.614793e-001
2.300000000000000e+000	7.784011e-001
2.350000000000000e+000	7.953228e-001
2.400000000000000e+000	8.122446e-001
2.449999999999999e+000	8.291664e-001
2.499999999999999e+000	8.460881e-001
2.549999999999999e+000	8.630099e-001
2.599999999999999e+000	8.799317e-001
2.649999999999999e+000	8.968534e-001
2.699999999999998e+000	9.137752e-001
2.749999999999998e+000	9.306970e-001
2.799999999999998e+000	9.476187e-001
2.849999999999998e+000	9.645405e-001
2.899999999999998e+000	9.814622e-001
2.949999999999998e+000	9.983840e-001
2.999999999999997e+000	1.015306e+000
3.049999999999997e+000	1.032228e+000
3.099999999999997e+000	1.049149e+000
3.149999999999997e+000	1.066071e+000
3.199999999999997e+000	1.082993e+000
3.249999999999996e+000	1.099915e+000
3.299999999999996e+000	1.116836e+000
3.349999999999996e+000	1.133758e+000
3.399999999999996e+000	1.150680e+000
3.449999999999996e+000	1.167602e+000
3.499999999999996e+000	1.184523e+000
3.549999999999995e+000	1.201445e+000
3.599999999999995e+000	1.218367e+000
3.649999999999995e+000	1.235289e+000
3.699999999999995e+000	1.252210e+000
3.749999999999995e+000	1.269132e+000
3.799999999999995e+000	1.286054e+000
3.849999999999994e+000	1.302976e+000
3.899999999999994e+000	1.319898e+000
3.949999999999994e+000	1.336819e+000
3.999999999999994e+000	1.353741e+000
4.049999999999994e+000	1.370663e+000
4.099999999999993e+000	1.387585e+000
4.149999999999993e+000	1.404506e+000
4.199999999999993e+000	1.421428e+000
4.249999999999993e+000	1.438350e+000
4.299999999999993e+000	1.455272e+000
4.349999999999993e+000	1.472193e+000
4.399999999999992e+000	1.489115e+000
4.449999999999992e+000	1.506037e+000
4.499999999999992e+000	1.522959e+000
4.549999999999992e+000	1.539880e+000
4.599999999999992e+000	1.556802e+000
4.649999999999992e+000	1.573724e+000
4.699999999999991e+000	1.590646e+000
4.749999999999991e+000	1.607567e+000
4.799999999999991e+000	1.624489e+000
4.849999999999991e+000	1.641411e+000
4.899999999999991e+000	1.658333e+000
4.949999999999990e+000	1.675254e+000
5.000000000000000e+000	1.692176e+000
Step Information: Run=138  (Run: 138/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.704009e-002
1.000000000000000e-001	3.408017e-002
1.500000000000000e-001	5.112026e-002
2.000000000000000e-001	6.816034e-002
2.500000000000000e-001	8.520043e-002
3.000000000000000e-001	1.022405e-001
3.500000000000000e-001	1.192806e-001
4.000000000000000e-001	1.363207e-001
4.500000000000000e-001	1.533608e-001
4.999999999999999e-001	1.704009e-001
5.499999999999999e-001	1.874409e-001
6.000000000000000e-001	2.044810e-001
6.500000000000000e-001	2.215211e-001
7.000000000000001e-001	2.385612e-001
7.500000000000001e-001	2.556013e-001
8.000000000000002e-001	2.726414e-001
8.500000000000002e-001	2.896815e-001
9.000000000000002e-001	3.067215e-001
9.500000000000003e-001	3.237616e-001
1.000000000000000e+000	3.408017e-001
1.050000000000000e+000	3.578418e-001
1.100000000000000e+000	3.748819e-001
1.150000000000000e+000	3.919220e-001
1.200000000000000e+000	4.089620e-001
1.250000000000000e+000	4.260021e-001
1.300000000000001e+000	4.430422e-001
1.350000000000001e+000	4.600823e-001
1.400000000000001e+000	4.771224e-001
1.450000000000001e+000	4.941625e-001
1.500000000000001e+000	5.112026e-001
1.550000000000001e+000	5.282426e-001
1.600000000000001e+000	5.452827e-001
1.650000000000001e+000	5.623228e-001
1.700000000000001e+000	5.793629e-001
1.750000000000001e+000	5.964030e-001
1.800000000000001e+000	6.134431e-001
1.850000000000001e+000	6.304832e-001
1.900000000000001e+000	6.475232e-001
1.950000000000001e+000	6.645634e-001
2.000000000000001e+000	6.816034e-001
2.050000000000001e+000	6.986435e-001
2.100000000000001e+000	7.156836e-001
2.150000000000000e+000	7.327237e-001
2.200000000000000e+000	7.497637e-001
2.250000000000000e+000	7.668039e-001
2.300000000000000e+000	7.838439e-001
2.350000000000000e+000	8.008840e-001
2.400000000000000e+000	8.179241e-001
2.449999999999999e+000	8.349642e-001
2.499999999999999e+000	8.520043e-001
2.549999999999999e+000	8.690444e-001
2.599999999999999e+000	8.860844e-001
2.649999999999999e+000	9.031245e-001
2.699999999999998e+000	9.201646e-001
2.749999999999998e+000	9.372047e-001
2.799999999999998e+000	9.542448e-001
2.849999999999998e+000	9.712849e-001
2.899999999999998e+000	9.883249e-001
2.949999999999998e+000	1.005365e+000
2.999999999999997e+000	1.022405e+000
3.049999999999997e+000	1.039445e+000
3.099999999999997e+000	1.056485e+000
3.149999999999997e+000	1.073525e+000
3.199999999999997e+000	1.090565e+000
3.249999999999996e+000	1.107606e+000
3.299999999999996e+000	1.124646e+000
3.349999999999996e+000	1.141686e+000
3.399999999999996e+000	1.158726e+000
3.449999999999996e+000	1.175766e+000
3.499999999999996e+000	1.192806e+000
3.549999999999995e+000	1.209846e+000
3.599999999999995e+000	1.226886e+000
3.649999999999995e+000	1.243926e+000
3.699999999999995e+000	1.260966e+000
3.749999999999995e+000	1.278006e+000
3.799999999999995e+000	1.295046e+000
3.849999999999994e+000	1.312087e+000
3.899999999999994e+000	1.329127e+000
3.949999999999994e+000	1.346167e+000
3.999999999999994e+000	1.363207e+000
4.049999999999994e+000	1.380247e+000
4.099999999999993e+000	1.397287e+000
4.149999999999993e+000	1.414327e+000
4.199999999999993e+000	1.431367e+000
4.249999999999993e+000	1.448407e+000
4.299999999999993e+000	1.465447e+000
4.349999999999993e+000	1.482487e+000
4.399999999999992e+000	1.499527e+000
4.449999999999992e+000	1.516568e+000
4.499999999999992e+000	1.533608e+000
4.549999999999992e+000	1.550648e+000
4.599999999999992e+000	1.567688e+000
4.649999999999992e+000	1.584728e+000
4.699999999999991e+000	1.601768e+000
4.749999999999991e+000	1.618808e+000
4.799999999999991e+000	1.635848e+000
4.849999999999991e+000	1.652888e+000
4.899999999999991e+000	1.669928e+000
4.949999999999990e+000	1.686968e+000
5.000000000000000e+000	1.704009e+000
Step Information: Run=139  (Run: 139/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.626904e-002
1.000000000000000e-001	3.253809e-002
1.500000000000000e-001	4.880713e-002
2.000000000000000e-001	6.507617e-002
2.500000000000000e-001	8.134522e-002
3.000000000000000e-001	9.761426e-002
3.500000000000000e-001	1.138833e-001
4.000000000000000e-001	1.301523e-001
4.500000000000000e-001	1.464214e-001
4.999999999999999e-001	1.626904e-001
5.499999999999999e-001	1.789595e-001
6.000000000000000e-001	1.952285e-001
6.500000000000000e-001	2.114976e-001
7.000000000000001e-001	2.277666e-001
7.500000000000001e-001	2.440357e-001
8.000000000000002e-001	2.603047e-001
8.500000000000002e-001	2.765737e-001
9.000000000000002e-001	2.928428e-001
9.500000000000003e-001	3.091118e-001
1.000000000000000e+000	3.253809e-001
1.050000000000000e+000	3.416499e-001
1.100000000000000e+000	3.579189e-001
1.150000000000000e+000	3.741880e-001
1.200000000000000e+000	3.904570e-001
1.250000000000000e+000	4.067261e-001
1.300000000000001e+000	4.229951e-001
1.350000000000001e+000	4.392642e-001
1.400000000000001e+000	4.555332e-001
1.450000000000001e+000	4.718023e-001
1.500000000000001e+000	4.880713e-001
1.550000000000001e+000	5.043404e-001
1.600000000000001e+000	5.206094e-001
1.650000000000001e+000	5.368785e-001
1.700000000000001e+000	5.531475e-001
1.750000000000001e+000	5.694165e-001
1.800000000000001e+000	5.856856e-001
1.850000000000001e+000	6.019546e-001
1.900000000000001e+000	6.182237e-001
1.950000000000001e+000	6.344927e-001
2.000000000000001e+000	6.507617e-001
2.050000000000001e+000	6.670308e-001
2.100000000000001e+000	6.832998e-001
2.150000000000000e+000	6.995689e-001
2.200000000000000e+000	7.158379e-001
2.250000000000000e+000	7.321070e-001
2.300000000000000e+000	7.483760e-001
2.350000000000000e+000	7.646450e-001
2.400000000000000e+000	7.809141e-001
2.449999999999999e+000	7.971832e-001
2.499999999999999e+000	8.134522e-001
2.549999999999999e+000	8.297212e-001
2.599999999999999e+000	8.459902e-001
2.649999999999999e+000	8.622593e-001
2.699999999999998e+000	8.785284e-001
2.749999999999998e+000	8.947974e-001
2.799999999999998e+000	9.110664e-001
2.849999999999998e+000	9.273355e-001
2.899999999999998e+000	9.436045e-001
2.949999999999998e+000	9.598736e-001
2.999999999999997e+000	9.761426e-001
3.049999999999997e+000	9.924117e-001
3.099999999999997e+000	1.008681e+000
3.149999999999997e+000	1.024950e+000
3.199999999999997e+000	1.041219e+000
3.249999999999996e+000	1.057488e+000
3.299999999999996e+000	1.073757e+000
3.349999999999996e+000	1.090026e+000
3.399999999999996e+000	1.106295e+000
3.449999999999996e+000	1.122564e+000
3.499999999999996e+000	1.138833e+000
3.549999999999995e+000	1.155102e+000
3.599999999999995e+000	1.171371e+000
3.649999999999995e+000	1.187640e+000
3.699999999999995e+000	1.203909e+000
3.749999999999995e+000	1.220178e+000
3.799999999999995e+000	1.236447e+000
3.849999999999994e+000	1.252716e+000
3.899999999999994e+000	1.268985e+000
3.949999999999994e+000	1.285254e+000
3.999999999999994e+000	1.301523e+000
4.049999999999994e+000	1.317793e+000
4.099999999999993e+000	1.334062e+000
4.149999999999993e+000	1.350331e+000
4.199999999999993e+000	1.366600e+000
4.249999999999993e+000	1.382869e+000
4.299999999999993e+000	1.399138e+000
4.349999999999993e+000	1.415407e+000
4.399999999999992e+000	1.431676e+000
4.449999999999992e+000	1.447945e+000
4.499999999999992e+000	1.464214e+000
4.549999999999992e+000	1.480483e+000
4.599999999999992e+000	1.496752e+000
4.649999999999992e+000	1.513021e+000
4.699999999999991e+000	1.529290e+000
4.749999999999991e+000	1.545559e+000
4.799999999999991e+000	1.561828e+000
4.849999999999991e+000	1.578097e+000
4.899999999999991e+000	1.594366e+000
4.949999999999990e+000	1.610635e+000
5.000000000000000e+000	1.626904e+000
Step Information: Run=140  (Run: 140/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.730324e-002
1.000000000000000e-001	3.460649e-002
1.500000000000000e-001	5.190973e-002
2.000000000000000e-001	6.921297e-002
2.500000000000000e-001	8.651622e-002
3.000000000000000e-001	1.038195e-001
3.500000000000000e-001	1.211227e-001
4.000000000000000e-001	1.384259e-001
4.500000000000000e-001	1.557292e-001
4.999999999999999e-001	1.730324e-001
5.499999999999999e-001	1.903357e-001
6.000000000000000e-001	2.076389e-001
6.500000000000000e-001	2.249422e-001
7.000000000000001e-001	2.422454e-001
7.500000000000001e-001	2.595487e-001
8.000000000000002e-001	2.768519e-001
8.500000000000002e-001	2.941552e-001
9.000000000000002e-001	3.114584e-001
9.500000000000003e-001	3.287616e-001
1.000000000000000e+000	3.460649e-001
1.050000000000000e+000	3.633681e-001
1.100000000000000e+000	3.806714e-001
1.150000000000000e+000	3.979746e-001
1.200000000000000e+000	4.152778e-001
1.250000000000000e+000	4.325811e-001
1.300000000000001e+000	4.498843e-001
1.350000000000001e+000	4.671876e-001
1.400000000000001e+000	4.844908e-001
1.450000000000001e+000	5.017940e-001
1.500000000000001e+000	5.190973e-001
1.550000000000001e+000	5.364006e-001
1.600000000000001e+000	5.537038e-001
1.650000000000001e+000	5.710070e-001
1.700000000000001e+000	5.883103e-001
1.750000000000001e+000	6.056135e-001
1.800000000000001e+000	6.229168e-001
1.850000000000001e+000	6.402200e-001
1.900000000000001e+000	6.575233e-001
1.950000000000001e+000	6.748265e-001
2.000000000000001e+000	6.921297e-001
2.050000000000001e+000	7.094330e-001
2.100000000000001e+000	7.267362e-001
2.150000000000000e+000	7.440395e-001
2.200000000000000e+000	7.613427e-001
2.250000000000000e+000	7.786459e-001
2.300000000000000e+000	7.959492e-001
2.350000000000000e+000	8.132524e-001
2.400000000000000e+000	8.305557e-001
2.449999999999999e+000	8.478589e-001
2.499999999999999e+000	8.651622e-001
2.549999999999999e+000	8.824654e-001
2.599999999999999e+000	8.997687e-001
2.649999999999999e+000	9.170719e-001
2.699999999999998e+000	9.343752e-001
2.749999999999998e+000	9.516784e-001
2.799999999999998e+000	9.689816e-001
2.849999999999998e+000	9.862849e-001
2.899999999999998e+000	1.003588e+000
2.949999999999998e+000	1.020891e+000
2.999999999999997e+000	1.038195e+000
3.049999999999997e+000	1.055498e+000
3.099999999999997e+000	1.072801e+000
3.149999999999997e+000	1.090104e+000
3.199999999999997e+000	1.107408e+000
3.249999999999996e+000	1.124711e+000
3.299999999999996e+000	1.142014e+000
3.349999999999996e+000	1.159317e+000
3.399999999999996e+000	1.176621e+000
3.449999999999996e+000	1.193924e+000
3.499999999999996e+000	1.211227e+000
3.549999999999995e+000	1.228530e+000
3.599999999999995e+000	1.245834e+000
3.649999999999995e+000	1.263137e+000
3.699999999999995e+000	1.280440e+000
3.749999999999995e+000	1.297743e+000
3.799999999999995e+000	1.315047e+000
3.849999999999994e+000	1.332350e+000
3.899999999999994e+000	1.349653e+000
3.949999999999994e+000	1.366956e+000
3.999999999999994e+000	1.384259e+000
4.049999999999994e+000	1.401563e+000
4.099999999999993e+000	1.418866e+000
4.149999999999993e+000	1.436169e+000
4.199999999999993e+000	1.453472e+000
4.249999999999993e+000	1.470776e+000
4.299999999999993e+000	1.488079e+000
4.349999999999993e+000	1.505382e+000
4.399999999999992e+000	1.522685e+000
4.449999999999992e+000	1.539989e+000
4.499999999999992e+000	1.557292e+000
4.549999999999992e+000	1.574595e+000
4.599999999999992e+000	1.591898e+000
4.649999999999992e+000	1.609202e+000
4.699999999999991e+000	1.626505e+000
4.749999999999991e+000	1.643808e+000
4.799999999999991e+000	1.661111e+000
4.849999999999991e+000	1.678415e+000
4.899999999999991e+000	1.695718e+000
4.949999999999990e+000	1.713021e+000
5.000000000000000e+000	1.730324e+000
Step Information: Run=141  (Run: 141/500)
0.000000000000000e+000	0.000000e+000
5.000000000000000e-002	1.673653e-002
1.000000000000000e-001	3.347306e-002
1.500000000000000e-001	5.020960e-002
2.000000000000000e-001	6.694613e-002
2.500000000000000e-001	8.368266e-002
3.000000000000000e-001	1.004192e-001
3.500000000000000e-001	1.171557e-001
4.000000000000000e-001	1.338923e-001
4.500000000000000e-001	1.506288e-001
4.999999999999999e-001	1.673653e-001
5.499999999999999e-001	1.841018e-001
6.000000000000000e-001	2.008384e-001
6.500000000000000e-001	2.175749e-001
7.000000000000001e-001	2.343115e-001
7.500000000000001e-001	2.510480e-001
8.000000000000002e-001	2.677845e-001
8.500000000000002e-001	2.845210e-001
9.000000000000002e-001	3.012576e-001
9.500000000000003e-001	3.179941e-001
1.000000000000000e+000	3.347307e-001
1.050000000000000e+000	3.514672e-001
1.100000000000000e+000	3.682037e-001
1.150000000000000e+000	3.849402e-001
1.200000000000000e+000	4.016768e-001
1.250000000000000e+000	4.184133e-001
1.300000000000001e+000	4.351498e-001
1.350000000000001e+000	4.518864e-001
1.400000000000001e+000	4.686229e-001
1.450000000000001e+000	4.853594e-001
1.500000000000001e+000	5.020960e-001
1.550000000000001e+000	5.188325e-001
1.600000000000001e+000	5.355690e-001
1.650000000000001e+000	5.523056e-001
1.700000000000001e+000	5.690421e-001
1.750000000000001e+000	5.857787e-001
1.800000000000001e+000	6.025152e-001
1.850000000000001e+000	6.192517e-001
1.900000000000001e+000	6.359882e-001
1.950000000000001e+000	6.527247e-001
2.000000000000001e+000	6.694613e-001
2.050000000000001e+000	6.861978e-001
2.100000000000001e+000	7.029344e-001
2.150000000000000e+000	7.196709e-001
2.200000000000000e+000	7.364074e-001
2.250000000000000e+000	7.531440e-001
2.300000000000000e+000	7.698805e-001
2.350000000000000e+000	7.866170e-001
2.400000000000000e+000	8.033535e-001
2.449999999999999e+000	8.200901e-001
2.499999999999999e+000	8.368266e-001
2.549999999999999e+000	8.535631e-001
2.599999999999999e+000	8.702997e-001
2.649999999999999e+000	8.870362e-001
2.699999999999998e+000	9.037728e-001
2.749999999999998e+000	9.205093e-001
2.799999999999998e+000	9.372458e-001
2.849999999999998e+000	9.539824e-001
2.899999999999998e+000	9.707189e-001
2.949999999999998e+000	9.874554e-001
2.999999999999997e+000	1.004192e+000
3.049999999999997e+000	1.020929e+000
3.099999999999997e+000	1.037665e+000
3.149999999999997e+000	1.054402e+000
3.199999999999997e+000	1.071138e+000
3.249999999999996e+000	1.087875e+000
3.299999999999996e+000	1.104611e+000
3.349999999999996e+000	1.121348e+000
3.399999999999996e+000	1.138084e+000
3.449999999999996e+000	1.154821e+000
3.499999999999996e+000	1.171557e+000
