vin	V(vout)
Step Information: Run=1  (Run: 1/500)
4.599999999999992e+000	4.999085e+000
4.649999999999992e+000	4.999085e+000
4.699999999999991e+000	4.999085e+000
4.749999999999991e+000	4.999085e+000
4.799999999999991e+000	4.999085e+000
4.849999999999991e+000	4.999085e+000
4.899999999999991e+000	4.999085e+000
4.949999999999990e+000	4.999085e+000
5.000000000000000e+000	4.999085e+000
Step Information: Run=4  (Run: 4/500)
0.000000000000000e+000	9.144539e-004
5.000000000000000e-002	9.144539e-004
1.000000000000000e-001	9.144539e-004
1.500000000000000e-001	9.144539e-004
2.000000000000000e-001	9.144539e-004
2.500000000000000e-001	9.144539e-004
3.000000000000000e-001	9.144539e-004
3.500000000000000e-001	9.144539e-004
4.000000000000000e-001	9.144539e-004
4.500000000000000e-001	9.144539e-004
4.999999999999999e-001	9.144539e-004
5.499999999999999e-001	9.144540e-004
6.000000000000000e-001	9.144540e-004
6.500000000000000e-001	9.144540e-004
7.000000000000001e-001	9.144541e-004
7.500000000000001e-001	9.144542e-004
8.000000000000002e-001	9.144545e-004
8.500000000000002e-001	9.144551e-004
9.000000000000002e-001	9.144564e-004
9.500000000000003e-001	9.144589e-004
1.000000000000000e+000	9.144642e-004
1.050000000000000e+000	9.144751e-004
1.100000000000000e+000	9.144976e-004
1.150000000000000e+000	9.145440e-004
1.200000000000000e+000	9.146401e-004
1.250000000000000e+000	9.148387e-004
1.300000000000001e+000	9.152503e-004
1.350000000000001e+000	9.161065e-004
1.400000000000001e+000	9.179012e-004
1.450000000000001e+000	9.217283e-004
1.500000000000001e+000	9.301966e-004
1.550000000000001e+000	9.506132e-004
1.600000000000001e+000	1.018864e-003
1.650000000000001e+000	1.708622e-003
1.700000000000001e+000	1.005539e-001
1.750000000000001e+000	2.505192e-001
1.800000000000001e+000	4.004846e-001
1.850000000000001e+000	5.504500e-001
1.900000000000001e+000	7.004153e-001
1.950000000000001e+000	8.503807e-001
2.000000000000001e+000	1.000346e+000
2.050000000000001e+000	1.150311e+000
2.100000000000001e+000	1.300277e+000
2.150000000000000e+000	1.450242e+000
2.200000000000000e+000	1.600208e+000
2.250000000000000e+000	1.750173e+000
2.300000000000000e+000	1.900138e+000
2.350000000000000e+000	2.050104e+000
2.400000000000000e+000	2.200069e+000
2.449999999999999e+000	2.350035e+000
2.499999999999999e+000	2.500000e+000
2.549999999999999e+000	2.649965e+000
2.599999999999999e+000	2.799931e+000
